STNAME,CTYNAME,POPESTIMATE2020,GEOID,MEDIAN_HOUSEHOLD_INCOME,CENTROID
Louisiana,Bienville Parish,12918,22013,41807,POINT (275810.92931956676 1034589.9145157678)
Louisiana,Bossier Parish,128759,22015,63812,POINT (223397.3896393276 1070402.8488119286)
Louisiana,Caddo Parish,236912,22017,47699,POINT (197659.2742785183 1058531.5522458504)
Louisiana,Calcasieu Parish,216493,22019,61797,POINT (254298.04214086191 798393.3457105736)
Louisiana,Caldwell Parish,9616,22021,46464,POINT (364608.846272849 1009287.5285232)
Louisiana,Cameron Parish,5624,22023,63413,POINT (270908.98353827593 759678.7468565821)
Louisiana,Catahoula Parish,8847,22025,41676,POINT (392194.5239310668 963323.8352276878)
Louisiana,Claiborne Parish,14108,22027,37788,POINT (279416.6096714226 1087799.7863091873)
Louisiana,Concordia Parish,18570,22029,41101,POINT (412860.76660370926 939774.1089009094)
Louisiana,De Soto Parish,26851,22031,52776,POINT (212254.10533629588 1000391.8470501353)
Louisiana,East Baton Rouge Parish,455916,22033,61376,POINT (469420.6647397179 841049.2677398408)
Louisiana,East Carroll Parish,7394,22035,30688,POINT (443901.8698878836 1085306.4180303158)
Louisiana,East Feliciana Parish,19442,22037,56830,POINT (472013.5202521576 875452.9846226025)
Louisiana,Evangeline Parish,32301,22039,40933,POINT (343845.0191121108 856961.1875171569)
Louisiana,Franklin Parish,19714,22041,38584,POINT (405805.39338135486 1016241.8064132694)
Louisiana,Grant Parish,22153,22043,52832,POINT (324930.85858397 952991.7215173916)
Louisiana,Iberia Parish,70064,22045,45077,POINT (409271.18178247113 763858.8679397805)
Louisiana,Iberville Parish,30071,22047,53205,POINT (446630.52582780254 808871.6513081016)
Louisiana,Jackson Parish,14996,22049,43813,POINT (322505.1092426263 1031349.9786644644)
Louisiana,Jefferson Parish,439747,22051,61157,POINT (569042.1365761324 758188.4052195053)
Louisiana,Jefferson Davis Parish,32212,22053,52414,POINT (306489.6087394215 804368.1597072721)
Louisiana,Lafayette Parish,242178,22055,58641,POINT (377912.15440964897 800072.5511268176)
Louisiana,Lafourche Parish,97446,22057,59575,POINT (541672.4955549185 732575.4362778898)
Louisiana,LaSalle Parish,14829,22059,55633,POINT (362568.91012112034 963316.288495997)
Louisiana,Lincoln Parish,48306,22061,44752,POINT (311127.2089428013 1064162.947245479)
Louisiana,Livingston Parish,142846,22063,72887,POINT (505099.7665598852 832448.5591991191)
Louisiana,Madison Parish,9918,22065,33403,POINT (445418.2500447615 1044091.3987239434)
Louisiana,Morehouse Parish,25460,22067,39493,POINT (390429.5400208495 1091475.9199970297)
Louisiana,Natchitoches Parish,37391,22069,42178,POINT (273803.74897559447 965100.255428986)
Louisiana,Orleans Parish,383374,22071,51913,POINT (584465.2619106981 795786.7888215724)
Louisiana,Ouachita Parish,160114,22073,47283,POINT (359149.9010356395 1052148.711096818)
Louisiana,Plaquemines Parish,23457,22075,71876,POINT (620487.8419312319 726214.5487388206)
Louisiana,Pointe Coupee Parish,20674,22077,56457,POINT (420078.98746162094 858391.931278862)
Louisiana,Rapides Parish,129658,22079,55870,POINT (329457.7267514549 908491.5771150172)
Louisiana,Red River Parish,7585,22081,44139,POINT (249630.1149795291 1005891.3896535356)
Louisiana,Richland Parish,20030,22083,44470,POINT (396101.16705515166 1047054.868926171)
Louisiana,Sabine Parish,22108,22085,45072,POINT (231234.65040686217 946176.9620135624)
Louisiana,St. Bernard Parish,43859,22087,51485,POINT (625095.8408313316 777128.1876848494)
Louisiana,St. Charles Parish,52516,22089,75223,POINT (544324.4148610177 775229.3315761301)
Louisiana,St. Helena Parish,10900,22091,45024,POINT (504509.2962951213 874730.9626043522)
Louisiana,St. James Parish,20119,22093,67938,POINT (500581.7650562114 785880.3408438765)
Louisiana,St. John the Baptist Parish,42359,22095,60569,POINT (531350.2089767253 798805.4769973159)
Louisiana,St. Landry Parish,82310,22097,42765,POINT (382489.7073525872 843743.7886605787)
Louisiana,St. Martin Parish,51614,22099,54265,POINT (421988.37130703934 793665.2284621614)
Louisiana,St. Mary Parish,49155,22101,48242,POINT (440310.799822113 745826.2316774247)
Louisiana,St. Tammany Parish,265007,22103,78629,POINT (579237.2904758734 833242.3698389492)
Louisiana,Tangipahoa Parish,133642,22105,54942,POINT (534698.1966560363 854918.8901531701)
Louisiana,Tensas Parish,4108,22107,33290,POINT (439022.8385135157 1003412.1062453073)
Louisiana,Terrebonne Parish,109413,22109,57376,POINT (502217.37017333246 713570.2832201916)
Louisiana,Union Parish,21100,22111,48003,POINT (337300.5060890309 1090896.856204184)
Louisiana,Vermilion Parish,56954,22113,50554,POINT (356982.08804266463 758141.3699294721)
Louisiana,Vernon Parish,48624,22115,52626,POINT (267956.15960979695 896554.1077223382)
Louisiana,Washington Parish,45354,22117,41779,POINT (568255.1291132742 881946.479632558)
Louisiana,Webster Parish,36887,22119,43698,POINT (248564.85027731885 1074253.982353105)
Louisiana,West Baton Rouge Parish,27262,22121,71362,POINT (449341.74364977033 831602.9834908925)
Louisiana,West Carroll Parish,9693,22123,41380,POINT (422789.7100878096 1089760.5855357798)
Louisiana,West Feliciana Parish,15262,22125,68266,POINT (437049.6956221866 877546.6348116687)
Louisiana,Winn Parish,13718,22127,45646,POINT (316332.32432800834 991205.3937087974)
Maine,Androscoggin County,111178,23001,62848,POINT (2031319.8615985736 2630250.375553155)
Maine,Aroostook County,67053,23003,51562,POINT (2075878.8935708 2931077.2201246996)
Maine,Cumberland County,303606,23005,88571,POINT (2028187.1490160709 2591284.067330805)
Maine,Franklin County,29468,23007,52159,POINT (1989113.0880176176 2711721.655822512)
Maine,Hancock County,55512,23009,63879,POINT (2156876.9997102553 2716445.0076772454)
Maine,Kennebec County,124723,23011,63191,POINT (2057463.7746502033 2665515.247468478)
Maine,Knox County,40663,23013,65615,POINT (2117166.2792242495 2648722.5337615893)
Maine,Lincoln County,35256,23015,72657,POINT (2085332.463432469 2633155.988065112)
Maine,Oxford County,57892,23017,58842,POINT (1979180.9694938129 2654186.5086977775)
Maine,Penobscot County,152179,23019,60761,POINT (2111371.973917051 2795773.346708631)
Maine,Piscataquis County,16801,23021,52529,POINT (2050178.8488094015 2828653.3429725487)
Maine,Sagadahoc County,36730,23023,73587,POINT (2064861.099912971 2615075.704090194)
Maine,Somerset County,50473,23025,55093,POINT (2009748.3853913276 2779251.0385082797)
Maine,Waldo County,39666,23027,63619,POINT (2104449.586463557 2688070.0311404313)
Maine,Washington County,31108,23029,55381,POINT (2200608.956835271 2778295.533480377)
Maine,York County,212263,23031,81315,POINT (2012585.2393147836 2545419.96472373)
Maryland,Allegany County,67950,24001,50582,POINT (1464121.624435369 1978500.698472165)
Maryland,Anne Arundel County,593412,24003,112525,POINT (1652599.7790617698 1944877.998538489)
Maryland,Baltimore County,853338,24005,86198,POINT (1640204.4287683908 1993954.324544018)
Maryland,Calvert County,92921,24009,118110,POINT (1666186.476214598 1894233.9966708345)
Maryland,Caroline County,33277,24011,65981,POINT (1720771.1785028067 1943819.685294788)
Maryland,Carroll County,172910,24013,105096,POINT (1604854.8792649717 1998948.6656115795)
Maryland,Cecil County,103805,24015,84513,POINT (1694617.0115878277 2017864.2976642917)
Maryland,Charles County,166692,24017,112932,POINT (1631485.2041009506 1883849.7325993844)
Maryland,Dorchester County,32523,24019,54206,POINT (1713842.9314215905 1894469.3561865876)
Maryland,Frederick County,272787,24021,116796,POINT (1575624.612796894 1982575.7871868124)
Maryland,Garrett County,28797,24023,59080,POINT (1417386.6621538417 1959111.9137629687)
Maryland,Harford County,261245,24025,100334,POINT (1664895.3111343277 2009672.521830405)
Maryland,Howard County,332821,24027,133068,POINT (1619536.1020475614 1966301.5229797096)
Maryland,Kent County,19124,24029,69695,POINT (1693571.698843491 1981348.6111139392)
Maryland,Montgomery County,1060856,24031,118020,POINT (1599268.0794268888 1948913.88313729)
Maryland,Prince George's County,965398,24033,93833,POINT (1635842.3019608525 1921293.106899174)
Maryland,Queen Anne's County,50033,24035,109436,POINT (1698959.9891848653 1960968.923567202)
Maryland,St. Mary's County,114006,24037,112154,POINT (1668401.6327986328 1867344.5800983107)
Maryland,Somerset County,24567,24039,53590,POINT (1745207.2371758493 1862491.9350899684)
Maryland,Talbot County,37522,24041,76583,POINT (1699708.522292666 1927232.86532694)
Maryland,Washington County,154677,24043,69271,POINT (1537702.6356049855 1990483.5022480024)
Maryland,Wicomico County,103563,24045,68851,POINT (1749599.5404236373 1892882.665605137)
Maryland,Worcester County,52522,24047,75969,POINT (1778431.2024676208 1880833.611579905)
Maryland,Baltimore city,583189,24510,54735,POINT (1645196.2067085246 1977177.209935074)
Massachusetts,Barnstable County,228060,25001,89774,POINT (2097516.6483033397 2366160.2265459457)
Massachusetts,Berkshire County,129812,25003,71102,POINT (1847354.257253486 2375326.339344154)
Massachusetts,Bristol County,576776,25005,80702,POINT (2030426.6918892085 2355081.012435997)
Massachusetts,Dukes County,20580,25007,89136,POINT (2075292.8934985092 2322555.7504550014)
Massachusetts,Essex County,807781,25009,92118,POINT (2017759.3588623735 2453197.402753431)
Massachusetts,Franklin County,70934,25011,69929,POINT (1890915.906731494 2410027.317371893)
Massachusetts,Hampden County,463714,25013,64030,POINT (1899399.787933148 2360672.4827494137)
Massachusetts,Hampshire County,148589,25015,81878,POINT (1891700.1144744656 2382430.346814249)
Massachusetts,Middlesex County,1627578,25017,118494,POINT (1988076.703416797 2424096.4682908193)
Massachusetts,Nantucket County,14239,25019,107613,POINT (2126656.1615693956 2323673.437297041)
Massachusetts,Norfolk County,723750,25021,115770,POINT (2012052.24211882 2392866.447499898)
Massachusetts,Plymouth County,528454,25023,102647,POINT (2050019.2358097653 2377561.9508303856)
Massachusetts,Suffolk County,797239,25025,84548,POINT (2017267.4823012715 2413620.6506410153)
Massachusetts,Worcester County,857092,25027,86078,POINT (1951245.4633880225 2398741.7857104884)
Michigan,Alcona County,10185,26001,53788,POINT (978597.6185184044 2474594.6994670606)
Michigan,Alger County,8839,26003,59390,POINT (723185.5342042267 2638464.7533738483)
Michigan,Allegan County,120661,26005,75893,POINT (823037.3363628965 2220876.006090559)
Michigan,Alpena County,28879,26007,54161,POINT (971411.4340689796 2512951.6713344464)
Michigan,Antrim County,23460,26009,71945,POINT (852176.5104778359 2493867.6188295376)
Michigan,Arenac County,15009,26011,53615,POINT (964033.0454932876 2402912.607280188)
Michigan,Baraga County,8141,26013,52491,POINT (585545.2731056603 2654833.6377168703)
Michigan,Barry County,62607,26015,71173,POINT (870237.7471251253 2226459.218792215)
Michigan,Bay County,103747,26017,56388,POINT (961600.2498992822 2362399.6034659483)
Michigan,Benzie County,17993,26019,65846,POINT (788942.8189957045 2447055.4525857144)
Michigan,Berrien County,154426,26021,61790,POINT (787834.0404017085 2145568.4665224995)
Michigan,Branch County,44878,26023,63634,POINT (899141.8407908923 2153335.3871043148)
Michigan,Calhoun County,134219,26025,59652,POINT (899328.0091462847 2190550.974002708)
Michigan,Cass County,51553,26027,65703,POINT (822627.261854699 2144778.2139482894)
Michigan,Charlevoix County,26035,26029,71362,POINT (844275.6480482783 2535724.373328849)
Michigan,Cheboygan County,25585,26031,60849,POINT (897241.7544460549 2549849.3408097303)
Michigan,Chippewa County,36787,26033,58924,POINT (882790.6721282451 2642953.1008545505)
Michigan,Clare County,30843,26035,47973,POINT (889312.7551892913 2385216.4022323624)
Michigan,Clinton County,79171,26037,80212,POINT (922841.7109293722 2271856.3849940803)
Michigan,Crawford County,12987,26039,57600,POINT (898959.1872031082 2464322.354232131)
Michigan,Delta County,36874,26041,57019,POINT (705741.3605299974 2580147.098774821)
Michigan,Dickinson County,25907,26043,56349,POINT (629841.6129869317 2584903.050289227)
Michigan,Eaton County,109199,26045,71499,POINT (908386.6232339612 2230962.477049023)
Michigan,Emmet County,34113,26047,69805,POINT (865956.3667462467 2554885.2063801545)
Michigan,Genesee County,405793,26049,57443,POINT (993821.982864267 2289567.9673151006)
Michigan,Gladwin County,25370,26051,55017,POINT (925841.3744516566 2389722.810204201)
Michigan,Gogebic County,14346,26053,50142,POINT (485919.10708155326 2618338.874022988)
Michigan,Grand Traverse County,95427,26055,74746,POINT (824460.4916296889 2457179.8808602444)
Michigan,Gratiot County,41687,26057,58074,POINT (917893.8347740676 2310482.231013843)
Michigan,Hillsdale County,45730,26059,60070,POINT (937658.0071539456 2154667.3314333614)
Michigan,Houghton County,37256,26061,55623,POINT (559157.5961703823 2678022.6868689763)
Michigan,Huron County,31372,26063,50177,POINT (1034946.3302194184 2386439.2436831654)
Michigan,Ingham County,285007,26065,60571,POINT (945837.2541077648 2235609.785680166)
Michigan,Ionia County,66891,26067,74391,POINT (884733.249911938 2267469.643116492)
Michigan,Iosco County,25189,26069,46129,POINT (980239.7651895216 2437746.656601063)
Michigan,Iron County,11619,26071,54149,POINT (576960.1579504583 2602818.2498052754)
Michigan,Isabella County,64521,26073,54642,POINT (893975.3202824524 2346751.0061971503)
Michigan,Jackson County,160223,26075,61299,POINT (946706.1718800256 2196398.757629696)
Michigan,Kalamazoo County,261814,26077,69689,POINT (856537.1986998093 2185590.3391072545)
Michigan,Kalkaska County,17929,26079,59160,POINT (861236.7565857212 2459933.5660092933)
Michigan,Kent County,658524,26081,76923,POINT (845360.2944805152 2272780.1374068875)
Michigan,Keweenaw County,2059,26083,57103,POINT (573698.8309886211 2760308.0539094154)
Michigan,Lake County,12098,26085,48545,POINT (813514.5337611781 2376949.478128525)
Michigan,Lapeer County,88587,26087,72737,POINT (1031731.210805414 2302268.6368160206)
Michigan,Leelanau County,22308,26089,89007,POINT (802196.8066147886 2482633.008132096)
Michigan,Lenawee County,99318,26091,67486,POINT (980659.0947151494 2160792.1665183995)
Michigan,Livingston County,193989,26093,101227,POINT (983113.361548689 2241029.8030744507)
Michigan,Luce County,6410,26095,49371,POINT (803665.1419955612 2653489.4586835387)
Michigan,Mackinac County,10811,26097,56942,POINT (846728.8506213698 2613588.9244265757)
Michigan,Macomb County,880294,26099,73927,POINT (1061429.5503038508 2261338.858768209)
Michigan,Manistee County,25070,26101,55788,POINT (789322.0407559057 2412830.5885352744)
Michigan,Marquette County,66544,26103,61598,POINT (643376.4311709446 2633366.4138959)
Michigan,Mason County,29037,26105,64014,POINT (777875.6745253399 2373706.7896618373)
Michigan,Mecosta County,40426,26107,56096,POINT (855826.9368927703 2342355.642167749)
Michigan,Menominee County,23450,26109,50564,POINT (658473.4582262678 2539452.5483130403)
Michigan,Midland County,83493,26111,77595,POINT (930514.9205420592 2351441.9196517756)
Michigan,Missaukee County,15067,26113,59230,POINT (865448.338494859 2421687.6088393675)
Michigan,Monroe County,154909,26115,72166,POINT (1023361.4996152964 2169974.690808597)
Michigan,Montcalm County,66659,26117,61590,POINT (873766.5652812943 2307345.63774884)
Michigan,Montmorency County,9170,26119,50680,POINT (932107.3151504686 2507090.807262161)
Michigan,Muskegon County,174794,26121,58303,POINT (793812.8220031944 2296399.898310041)
Michigan,Newaygo County,50095,26123,57992,POINT (818845.4430232988 2328561.3428181224)
Michigan,Oakland County,1272526,26125,90801,POINT (1024888.4783881258 2252916.4760827264)
Michigan,Oceana County,26716,26127,56853,POINT (780527.0863821305 2334302.3429190186)
Michigan,Ogemaw County,20785,26129,53480,POINT (941698.3567066314 2430543.779095097)
Michigan,Ontonagon County,5803,26131,45694,POINT (513050.4543046057 2648658.405402436)
Michigan,Osceola County,22902,26133,54727,POINT (851377.5800017251 2381057.988769189)
Michigan,Oscoda County,8235,26135,46626,POINT (936711.3897294126 2468895.2483597132)
Michigan,Otsego County,25135,26137,65915,POINT (895319.8485655627 2501811.7373351622)
Michigan,Ottawa County,296899,26139,85968,POINT (810137.7962694141 2260895.288263836)
Michigan,Presque Isle County,12999,26141,56375,POINT (944268.2773703876 2543692.3372152685)
Michigan,Roscommon County,23465,26143,49151,POINT (903544.3998152718 2425841.161373843)
Michigan,Saginaw County,189883,26145,54064,POINT (961677.7359803894 2320576.4210056565)
Michigan,St. Clair County,160394,26147,64894,POINT (1077802.2831003508 2290130.231965814)
Michigan,St. Joseph County,60942,26149,60489,POINT (860802.5942855293 2148819.149852287)
Michigan,Sanilac County,40504,26151,56079,POINT (1058761.1851407394 2343578.6192418206)
Michigan,Schoolcraft County,8057,26153,56707,POINT (757006.4353648614 2617745.949775683)
Michigan,Shiawassee County,68004,26155,61959,POINT (959401.4991624854 2277465.5445561316)
Michigan,Tuscola County,53311,26157,61978,POINT (1010340.4345146406 2341709.925170813)
Michigan,Van Buren County,75566,26159,61638,POINT (816607.5313296911 2182015.459715489)
Michigan,Washtenaw County,371849,26161,80941,POINT (994104.9313816528 2202986.0960709415)
Michigan,Wayne County,1789655,26163,55928,POINT (1038999.2405463248 2211961.4771007625)
